scene,mode,tier,level,seed,drift_intensity,n_points,voxel_pca_crispness,mme_grid,mom_planarity,bev_edge_density,knn_entropy_mme,chamfer_oracle,realized.range_noise_sigma,realized.b_a_mps2,realized.b_a_mg,realized.b_g_rad_s,realized.b_g_dph,realized.n_objects,realized.dropout_prob,realized.max_range,realized.peak_yaw_rad,realized.step_sigma
tunnel,imu_saturation,catastrophic,1.0,2,0.3471536043309935,670090,0.8536827130549672,0.37410928319717657,0.532844387755102,0.14304430066941698,14.273434526467758,0.430971679294197,,,,,,,,,0.6,
tunnel,random_walk,phenomenological,0.0,0,0.0,670090,0.9894292326328595,0.8674346213773647,0.9636267791249341,0.34988461186294756,18.36666560251381,0.17964447644948572,,,,,,,,,,0.0
tunnel,random_walk,phenomenological,0.0,1,0.0,670090,0.9892592597883264,0.8630333867932178,0.9642289348171701,0.3535251946068695,18.325358398414696,0.1819625199491111,,,,,,,,,,0.0
tunnel,random_walk,phenomenological,0.0,2,0.0,670090,0.9882335798501994,0.8535100105751645,0.9583555792845702,0.3528237758930309,18.46731210387017,0.1806497246119522,,,,,,,,,,0.0
tunnel,random_walk,phenomenological,0.2,0,0.3373564451839221,670090,0.9182039169614977,0.5503344701757861,0.709727626459144,0.31977052882746165,16.7572770125459,0.32595044872834267,,,,,,,,,,0.024
tunnel,random_walk,phenomenological,0.2,1,0.43942074851751245,670090,0.9370271855522898,0.6079748269729938,0.7226503759398497,0.31241388240267876,16.773064504563983,0.396977070482052,,,,,,,,,,0.024
tunnel,random_walk,phenomenological,0.2,2,0.23591303193069782,670090,0.9136130884253395,0.5397125758941131,0.6653711620676254,0.31305431084956187,16.5535904463332,0.2823194992390664,,,,,,,,,,0.024
tunnel,random_walk,phenomenological,0.4,0,0.6747128903678442,670090,0.8335626029147288,0.37500895733357037,0.3285824345146379,0.30955209550179325,15.837812202177556,0.5035784763850577,,,,,,,,,,0.048
tunnel,random_walk,phenomenological,0.4,1,0.8788414970350249,670090,0.8571027561952549,0.40948011084558167,0.49039881831610044,0.3048055104229459,15.862985924430255,0.654505616986591,,,,,,,,,,0.048
tunnel,random_walk,phenomenological,0.4,2,0.47182606386139564,670090,0.8626551483714661,0.42111484452696435,0.4692151556156969,0.3247000467137252,15.570243827748657,0.41557114547900686,,,,,,,,,,0.048
tunnel,random_walk,phenomenological,0.6,0,1.012069335551766,670090,0.7975425605418078,0.32682637493819516,0.24892703862660945,0.30443733420711516,15.207393057549579,0.6680697827869664,,,,,,,,,,0.072
tunnel,random_walk,phenomenological,0.6,1,1.3182622455525372,670090,0.8048755537127061,0.3367754553293356,0.22324723247232472,0.3097373766060561,15.245993028866438,0.889839343087304,,,,,,,,,,0.072
tunnel,random_walk,phenomenological,0.6,2,0.7077390957920933,670090,0.7512092861132276,0.283671564261682,0.2374605401613469,0.3080323994483002,14.934934809001499,0.5447533953638515,,,,,,,,,,0.072
tunnel,random_walk,phenomenological,0.8,0,1.3494257807356884,670090,0.761982836843733,0.2905802840539262,0.15045439246045103,0.3071320202503492,14.742043676651342,0.8173016620233668,,,,,,,,,,0.096
tunnel,random_walk,phenomenological,0.8,1,1.7576829940700498,670090,0.7456675592212739,0.27717348448313506,0.1504108610217935,0.29673221762433843,14.782801019018835,1.096605123969454,,,,,,,,,,0.096
tunnel,random_walk,phenomenological,0.8,2,0.9436521277227913,670090,0.7327278409643443,0.26453237069002483,0.14107744107744108,0.3031231270975744,14.429796143878047,0.6660276480672715,,,,,,,,,,0.096
tunnel,random_walk,phenomenological,1.0,0,1.6867822259196106,670090,0.7355431916414525,0.2679153012610123,0.128881469115192,0.30456281793952933,14.376088617514997,0.9497333363162984,,,,,,,,,,0.12
tunnel,random_walk,phenomenological,1.0,1,2.1971037425875624,670090,0.7419597561044973,0.27478529806535085,0.1520109066121336,0.30545623624446705,14.396504738804166,1.2765572077606668,,,,,,,,,,0.12
tunnel,random_walk,phenomenological,1.0,2,1.179565159653489,670090,0.7051433625177348,0.2438751686751113,0.125120617561917,0.2989492373978535,14.040726313383242,0.7786344911816703,,,,,,,,,,0.12
